,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,R Ashwin,46,46,171.0,2,1193,52,22.94,6.97,19.7,2,0,0
1,M Ashwin,62,58,232.0,2,1624,61,26.62,7.0,23.0,3,0,0
2,M Shami,8,8,27.4,0,275,10,27.5,9.93,16.6,0,0,0
3,M Rahman,37,37,135.1,3,1065,52,20.48,7.87,15.5,1,1,0
4,H Patel,4,4,15.0,0,82,7,11.71,5.46,12.8,1,0,0
5,K Rabada,21,21,77.2,0,648,28,23.14,8.37,16.5,0,0,0
6,A Khan,30,30,99.2,2,692,34,20.35,6.96,17.5,0,0,0
