,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,L Yadav,57,54,216.0,3,3456,48,72.0,16.0,27.0,0,0,0
1,A Patel,11,11,39.0,0,265,9,29.44,6.79,26.0,0,0,0
2,R Ashwin,46,46,171.0,2,1193,52,22.94,6.97,19.7,2,0,0
3,K Rabada,21,21,77.2,0,648,28,23.14,8.37,16.5,0,0,0
4,A Khan,30,30,99.2,2,692,34,20.35,6.96,17.5,0,0,0
5,A Nortje,52,47,188.0,4,1316,63,20.89,7.0,18.0,1,1,0
6,S Narine,51,49,183.4,1,1105,52,21.25,6.01,21.1,1,0,0
7,T Southee,66,64,233.3,2,1954,75,26.05,8.36,18.6,0,1,0
8,L Ferguson,8,8,31.0,0,222,14,15.85,7.16,13.2,0,0,0
