,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,S Narine,51,49,183.4,1,1105,52,21.25,6.01,21.1,1,0,0
1,L Ferguson,8,8,31.0,0,222,14,15.85,7.16,13.2,0,0,0
2,S Mavi,44,39,156.0,4,1872,38,49.26,12.0,25.0,1,0,0
3,R Tewatia,61,57,228.0,3,3648,64,57.0,16.0,21.0,2,1,0
4,J Unadkat,10,10,34.4,0,301,14,21.5,8.68,14.8,0,0,0
5,C Sakariya,38,34,136.0,3,816,27,30.22,6.0,30.0,3,0,0
6,M Rahman,37,37,135.1,3,1065,52,20.48,7.87,15.5,1,1,0
