,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,K Gowtham,46,41,164.0,1,1148,49,23.43,7.0,20.0,3,1,0
1,J Archer,1,1,4.0,0,29,2,14.5,7.25,12.0,0,0,0
2,S Gopal,46,41,123.0,4,861,27,31.89,7.0,27.0,3,0,0
3,S Narine,51,49,183.4,1,1105,52,21.25,6.01,21.1,1,0,0
4,K Yadav,19,19,71.3,1,499,37,13.48,6.97,11.5,1,1,0
