,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,A Patel,11,11,39.0,0,265,9,29.44,6.79,26.0,0,0,0
1,K Rabada,21,21,77.2,0,648,28,23.14,8.37,16.5,0,0,0
2,A Nortje,52,47,188.0,4,1316,63,20.89,7.0,18.0,1,1,0
3,A Khan,30,30,99.2,2,692,34,20.35,6.96,17.5,0,0,0
4,D Chahar,10,10,35.5,1,251,17,14.76,7.0,12.6,0,1,0
5,J Hazlewood,51,48,192.0,2,2880,57,50.53,15.0,20.0,2,0,0
