,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,A Patel,11,11,39.0,0,265,9,29.44,6.79,26.0,0,0,0
1,K Rabada,21,21,77.2,0,648,28,23.14,8.37,16.5,0,0,0
2,R Khan,45,45,171.0,1,1052,84,12.52,6.15,12.2,3,2,0
3,B Kumar,43,43,154.2,2,1088,41,26.53,7.04,22.5,0,1,0
4,S Sharma,54,49,196.0,2,2548,50,50.96,13.0,24.0,3,0,0
5,K Ahmed,14,14,52.0,1,459,13,35.3,8.82,24.0,0,0,0
