,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,R Ashwin,46,46,171.0,2,1193,52,22.94,6.97,19.7,2,0,0
1,M Shami,8,8,27.4,0,275,10,27.5,9.93,16.6,0,0,0
2,A Rajpoot,59,56,224.0,0,1344,58,23.17,6.0,23.0,0,1,0
3,K Pandya,18,18,66.2,1,538,14,38.42,8.11,28.4,1,0,0
4,A Joseph,57,54,162.0,4,1134,57,19.89,7.0,17.0,2,1,0
5,R Chahar,1,1,3.0,0,27,1,27.0,9.0,18.0,0,0,0
6,J Behrendorff,7,6,16.0,0,117,7,16.71,7.31,13.7,1,0,0
7,J Bumrah,42,42,153.1,5,1029,51,20.17,6.71,18.0,0,0,0
