,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,R Khan,45,45,171.0,1,1052,84,12.52,6.15,12.2,3,2,0
1,B Kumar,43,43,154.2,2,1088,41,26.53,7.04,22.5,0,1,0
2,T Natarajan,53,49,147.0,0,1323,39,33.92,9.0,23.0,3,1,0
3,K Ahmed,14,14,52.0,1,459,13,35.3,8.82,24.0,0,0,0
4,A Patel,11,11,39.0,0,265,9,29.44,6.79,26.0,0,0,0
5,K Rabada,21,21,77.2,0,648,28,23.14,8.37,16.5,0,0,0
6,A Nortje,52,47,188.0,4,1316,63,20.89,7.0,18.0,1,1,0
