,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,K Pandya,18,18,66.2,1,538,14,38.42,8.11,28.4,1,0,0
1,M Khan,19,11,31.0,0,222,9,24.66,7.16,20.6,0,0,0
2,R Bishnoi,47,44,132.0,1,1056,40,26.4,8.0,20.0,0,1,0
3,A Khan,30,30,99.2,2,692,34,20.35,6.96,17.5,0,0,0
4,R Tewatia,61,57,228.0,3,3648,64,57.0,16.0,21.0,2,1,0
5,R Khan,45,45,171.0,1,1052,84,12.52,6.15,12.2,3,2,0
6,L Ferguson,8,8,31.0,0,222,14,15.85,7.16,13.2,0,0,0
7,M Shami,8,8,27.4,0,275,10,27.5,9.93,16.6,0,0,0
8,V Aaron,47,43,129.0,0,1161,60,19.35,9.0,13.0,0,1,0
