,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,A Patel,11,11,39.0,0,265,9,29.44,6.79,26.0,0,0,0
1,R Ashwin,46,46,171.0,2,1193,52,22.94,6.97,19.7,2,0,0
2,K Rabada,21,21,77.2,0,648,28,23.14,8.37,16.5,0,0,0
3,A Khan,30,30,99.2,2,692,34,20.35,6.96,17.5,0,0,0
4,A Nortje,52,47,188.0,4,1316,63,20.89,7.0,18.0,1,1,0
5,S Ahmed,17,17,55.0,3,365,15,24.33,6.63,22.0,0,0,0
6,H Patel,4,4,15.0,0,82,7,11.71,5.46,12.8,1,0,0
7,M Siraj,3,3,12.0,0,148,3,49.33,12.33,24.0,0,0,0
8,Y Chahal,36,36,140.3,1,1139,52,21.9,8.1,16.2,2,1,0
