,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,A Patel,11,11,39.0,0,265,9,29.44,6.79,26.0,0,0,0
1,R Ashwin,46,46,171.0,2,1193,52,22.94,6.97,19.7,2,0,0
2,K Rabada,21,21,77.2,0,648,28,23.14,8.37,16.5,0,0,0
3,A Khan,30,30,99.2,2,692,34,20.35,6.96,17.5,0,0,0
4,R Khan,45,45,171.0,1,1052,84,12.52,6.15,12.2,3,2,0
5,J Suchith,42,39,156.0,0,2028,42,48.29,13.0,22.0,3,0,0
6,S Kaul,3,3,9.4,0,84,4,21.0,8.68,14.5,0,0,0
7,K Ahmed,14,14,52.0,1,459,13,35.3,8.82,24.0,0,0,0
