,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,K Sharma,49,45,135,3,1350,40,33.75,10,20,1,0,0
1,S Thakur,7,7,27.3,0,242,8,30.25,8.8,20.6,1,0,0
2,D Chahar,10,10,35.5,1,251,17,14.76,7,12.6,0,1,1
3,R Khan,45,45,171,1,1052,84,12.52,6.15,12.2,3,2,1
4,B Kumar,43,43,154.2,2,1088,41,26.53,7.04,22.5,0,1,0
5,S Sharma,46,41,123,2,1845,53,34.81,15,14,0,1,0
6,S Nadeem,60,55,220,3,2860,66,43.33,13,20,0,0,0
7,K Ahmed,5,-,-,-,-,-,-,-,-,-,-,1
