,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,S Ahmed,17,-,-,-,-,-,-,-,-,-,-,1
1,H Patel,7,5,13,0,104,2,52,8,39,0,0,1
2,J Hazlewood,58,53,212,2,1908,70,27.26,9,18,2,0,1
3,M Siraj,3,3,12,0,148,3,49.33,12.33,24,0,0,0
4,K Pandya,18,18,66.2,1,538,14,38.42,8.11,28.4,1,0,1
5,J Holder,17,17,62.1,0,524,13,40.3,8.42,28.6,0,0,1
6,R Bishnoi,37,33,132,3,1056,24,44,8,33,2,0,0
7,A Khan,7,-,-,-,-,-,-,-,-,-,-,0
