,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,M Santner,39,38,128.5,1,928,49,18.93,7.2,15.7,1,0,1
1,M Choudhary,50,46,138,3,1656,53,31.25,12,16,3,1,0
2,P Solanki,38,34,136,4,1496,44,34,11,19,2,1,1
3,R Ashwin,46,46,171,2,1193,52,22.94,6.97,19.7,2,0,1
4,T Boult,27,27,98.5,1,854,39,21.89,8.64,15.2,1,0,0
5,Y Chahal,36,36,140.3,1,1139,52,21.9,8.1,16.2,2,1,1
6,O McCoy,2,1,3,0,44,1,44,14.66,18,0,0,1
