,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,P Cummins,25,25,95,3,644,32,20.12,6.77,17.8,0,0,0
1,M Nabi,75,75,256.4,5,1839,69,26.65,7.16,22.3,3,0,1
2,R Khan,45,45,171,1,1052,84,12.52,6.15,12.2,3,2,1
3,B Kumar,43,43,154.2,2,1088,41,26.53,7.04,22.5,0,1,0
4,S Sharma,50,46,184,1,2208,59,37.42,12,19,3,0,0
5,T Natarajan,43,39,117,4,1872,35,53.49,16,20,0,1,1
