,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,W Sundar,18,18,63,1,417,15,27.8,6.61,25.2,0,0,0
1,S Ahmed,17,-,-,-,-,-,-,-,-,-,-,1
2,M Siraj,3,3,12,0,148,3,49.33,12.33,24,0,0,1
3,Y Chahal,36,36,140.3,1,1139,52,21.9,8.1,16.2,2,1,0
4,A Patel,2,1,1,0,19,0,-,19,-,0,0,0
5,D Sams,58,55,165,4,2805,40,70.12,17,25,1,0,0
6,R Ashwin,46,46,171,2,1193,52,22.94,6.97,19.7,2,0,1
7,K Rabada,21,21,77.2,0,648,28,23.14,8.37,16.5,0,0,1
8,A Nortje,1,1,3,0,27,0,-,9,-,0,0,1
