,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,K Gowtham,49,44,176,4,1408,51,27.61,8,21,1,1,0
1,J Archer,1,1,4,0,29,2,14.5,7.25,12,0,0,0
2,S Gopal,42,37,148,3,2368,32,74,16,28,1,1,1
3,S Narine,51,49,183.4,1,1105,52,21.25,6.01,21.1,1,0,1
4,K Yadav,19,19,71.3,1,499,37,13.48,6.97,11.5,1,1,0
