,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,A Patel,2,1,1,0,19,0,-,19,-,0,0,1
1,R Ashwin,46,46,171,2,1193,52,22.94,6.97,19.7,2,0,1
2,K Rabada,21,21,77.2,0,648,28,23.14,8.37,16.5,0,0,0
3,A Nortje,1,1,3,0,27,0,-,9,-,0,0,1
4,K Gowtham,42,37,148,3,1628,49,33.22,11,18,0,1,0
5,C Jordan,43,43,151.3,0,1300,54,24.07,8.58,16.8,2,0,0
6,M Shami,8,8,27.4,0,275,10,27.5,9.93,16.6,0,0,1
7,R Bishnoi,50,47,141,0,987,42,23.5,7,20,0,0,0
