,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,K Pandya,18,18,66.2,1,538,14,38.42,8.11,28.4,1,0,1
1,J Holder,17,17,62.1,0,524,13,40.3,8.42,28.6,0,0,1
2,R Bishnoi,54,49,147,0,1470,33,44.55,10,27,3,0,1
3,M Khan,19,11,31,0,222,9,24.66,7.16,20.6,0,0,1
4,D Sams,61,57,171,2,1026,64,16.03,6,16,2,1,1
5,J Unadkat,10,10,34.4,0,301,14,21.5,8.68,14.8,0,0,0
6,H Shokeen,56,52,156,1,1404,47,29.87,9,20,0,0,0
7,J Bumrah,42,42,153.1,5,1029,51,20.17,6.71,18,0,0,0
8,R Meredith,40,35,105,0,1470,30,49,14,21,1,0,1
