,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,K Pandya,18,18,66.2,1,538,14,38.42,8.11,28.4,1,0,0
1,M Markande,1,1,4,0,31,0,-,7.75,-,0,0,1
2,J Bumrah,42,42,153.1,5,1029,51,20.17,6.71,18,0,0,1
3,N Saini,5,5,17,1,137,6,22.83,8.05,17,0,0,0
4,Y Chahal,36,36,140.3,1,1139,52,21.9,8.1,16.2,2,1,1
5,U Yadav,7,7,25,0,219,9,24.33,8.76,16.6,0,0,1
6,M Siraj,3,3,12,0,148,3,49.33,12.33,24,0,0,1
