,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,S Narine,51,49,183.4,1,1105,52,21.25,6.01,21.1,1,0,1
1,L Ferguson,8,8,31,0,222,14,15.85,7.16,13.2,0,0,0
2,S Thakur,7,7,27.3,0,242,8,30.25,8.8,20.6,1,0,1
3,D Chahar,10,10,35.5,1,251,17,14.76,7,12.6,0,1,0
4,J Hazlewood,52,47,188,2,1316,55,23.93,7,21,0,0,1
