,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,S Ahmed,17,-,-,-,-,-,-,-,-,-,-,1
1,H Patel,7,5,13,0,104,2,52,8,39,0,0,0
2,M Siraj,3,3,12,0,148,3,49.33,12.33,24,0,0,0
3,Y Chahal,36,36,140.3,1,1139,52,21.9,8.1,16.2,2,1,1
4,M Khan,19,11,31,0,222,9,24.66,7.16,20.6,0,0,0
5,H Brar,51,48,144,4,1584,49,32.33,11,18,1,0,0
6,R Bishnoi,45,40,160,1,1280,45,28.44,8,21,1,1,0
7,M Shami,8,8,27.4,0,275,10,27.5,9.93,16.6,0,0,1
