,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,D Bravo,20,-,-,-,-,-,-,-,-,-,-,1
1,S Thakur,7,7,27.3,0,242,8,30.25,8.8,20.6,1,0,1
2,D Chahar,10,10,35.5,1,251,17,14.76,7,12.6,0,1,0
3,R Ashwin,46,46,171,2,1193,52,22.94,6.97,19.7,2,0,0
4,A Khan,7,-,-,-,-,-,-,-,-,-,-,1
