,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,R Ashwin,46,46,171,2,1193,52,22.94,6.97,19.7,2,0,1
1,T Boult,27,27,98.5,1,854,39,21.89,8.64,15.2,1,0,0
2,O McCoy,2,1,3,0,44,1,44,14.66,18,0,0,1
3,Y Chahal,36,36,140.3,1,1139,52,21.9,8.1,16.2,2,1,1
4,S Narine,51,49,183.4,1,1105,52,21.25,6.01,21.1,1,0,1
5,S Mavi,37,34,136,0,2040,43,47.44,15,19,3,1,1
6,P Cummins,25,25,95,3,644,32,20.12,6.77,17.8,0,0,1
7,U Yadav,7,7,25,0,219,9,24.33,8.76,16.6,0,0,0
