,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,K Pandya,18,18,66.2,1,538,14,38.42,8.11,28.4,1,0,1
1,A Roy,56,52,208,2,2080,64,32.5,10,20,3,0,0
2,R Chahar,1,1,3,0,27,1,27,9,18,0,0,0
3,J Bumrah,42,42,153.1,5,1029,51,20.17,6.71,18,0,0,1
4,D Bravo,20,-,-,-,-,-,-,-,-,-,-,0
5,M Santner,39,38,128.5,1,928,49,18.93,7.2,15.7,1,0,1
6,D Chahar,10,10,35.5,1,251,17,14.76,7,12.6,0,1,1
