,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,K Pandya,18,18,66.2,1,538,14,38.42,8.11,28.4,1,0,0
1,J Holder,17,17,62.1,0,524,13,40.3,8.42,28.6,0,0,0
2,A Khan,7,-,-,-,-,-,-,-,-,-,-,1
3,R Bishnoi,41,37,111,0,1887,43,43.88,17,15,3,0,0
4,J Unadkat,10,10,34.4,0,301,14,21.5,8.68,14.8,0,0,1
5,M Ashwin,63,60,180,2,1620,46,35.22,9,23,3,1,1
6,J Bumrah,42,42,153.1,5,1029,51,20.17,6.71,18,0,0,0
7,T Mills,5,5,19,1,129,3,43,6.78,38,0,0,0
