,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,D Bravo,20,-,-,-,-,-,-,-,-,-,-,0
1,D Chahar,10,10,35.5,1,251,17,14.76,7,12.6,0,1,1
2,S Thakur,7,7,27.3,0,242,8,30.25,8.8,20.6,1,0,1
3,J Hazlewood,50,45,135,4,945,47,20.11,7,17,2,0,1
4,R Ashwin,46,46,171,2,1193,52,22.94,6.97,19.7,2,0,1
5,A Patel,2,1,1,0,19,0,-,19,-,0,0,1
6,K Rabada,21,21,77.2,0,648,28,23.14,8.37,16.5,0,0,0
7,A Khan,7,-,-,-,-,-,-,-,-,-,-,0
8,A Nortje,1,1,3,0,27,0,-,9,-,0,0,0
