,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,S Narine,51,49,183.4,1,1105,52,21.25,6.01,21.1,1,0,0
1,P Cummins,25,25,95,3,644,32,20.12,6.77,17.8,0,0,0
2,S Mavi,42,37,148,1,1184,42,28.19,8,21,3,0,1
3,R Tewatia,60,55,165,2,990,42,23.57,6,24,0,0,0
4,J Unadkat,10,10,34.4,0,301,14,21.5,8.68,14.8,0,0,0
5,C Sakariya,62,58,232,2,1856,72,25.78,8,19,1,0,1
6,M Rahman,16,16,60,0,324,20,16.2,5.4,18,1,0,1
