,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,W Sundar,18,18,63,1,417,15,27.8,6.61,25.2,0,0,0
1,U Yadav,7,7,25,0,219,9,24.33,8.76,16.6,0,0,1
2,T Southee,66,64,233.3,2,1954,75,26.05,8.36,18.6,0,1,0
3,Y Chahal,36,36,140.3,1,1139,52,21.9,8.1,16.2,2,1,0
4,N Saini,5,5,17,1,137,6,22.83,8.05,17,0,0,1
5,R Ashwin,46,46,171,2,1193,52,22.94,6.97,19.7,2,0,1
6,M Ashwin,56,53,212,4,2968,65,45.66,14,20,2,1,1
7,A Rajpoot,39,35,140,0,1960,18,108.89,14,47,3,0,0
8,M Shami,8,8,27.4,0,275,10,27.5,9.93,16.6,0,0,0
