,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,L Yadav,43,39,117,1,1755,42,41.79,15,17,3,1,1
1,R Ashwin,46,46,171,2,1193,52,22.94,6.97,19.7,2,0,0
2,K Rabada,21,21,77.2,0,648,28,23.14,8.37,16.5,0,0,1
3,A Khan,7,-,-,-,-,-,-,-,-,-,-,1
4,R Tewatia,51,47,141,0,987,52,18.98,7,16,1,0,0
5,J Unadkat,10,10,34.4,0,301,14,21.5,8.68,14.8,0,0,1
6,C Sakariya,43,38,114,2,1596,51,31.29,14,13,3,1,0
7,M Rahman,16,16,60,0,324,20,16.2,5.4,18,1,0,1
