,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,D Bravo,20,-,-,-,-,-,-,-,-,-,-,0
1,S Thakur,7,7,27.3,0,242,8,30.25,8.8,20.6,1,0,1
2,D Chahar,10,10,35.5,1,251,17,14.76,7,12.6,0,1,0
3,J Hazlewood,62,58,174,2,1392,44,31.64,8,24,2,0,1
4,S Narine,51,49,183.4,1,1105,52,21.25,6.01,21.1,1,0,1
5,L Ferguson,8,8,31,0,222,14,15.85,7.16,13.2,0,0,0
6,S Mavi,53,48,192,0,1536,44,34.91,8,26,3,0,1
