,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,R Tewatia,40,36,144,3,1008,24,42,7,36,1,1,0
1,J Unadkat,10,10,34.4,0,301,14,21.5,8.68,14.8,0,0,0
2,C Sakariya,61,57,228,4,2052,75,27.36,9,18,2,1,0
3,M Rahman,16,16,60,0,324,20,16.2,5.4,18,1,0,1
4,J Holder,17,17,62.1,0,524,13,40.3,8.42,28.6,0,0,0
5,R Khan,45,45,171,1,1052,84,12.52,6.15,12.2,3,2,0
6,B Kumar,43,43,154.2,2,1088,41,26.53,7.04,22.5,0,1,1
7,S Sharma,62,59,236,3,1888,71,26.59,8,20,3,1,1
8,S Kaul,3,3,9.4,0,84,4,21,8.68,14.5,0,0,1
