,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,M Nabi,75,75,256.4,5,1839,69,26.65,7.16,22.3,3,0,0
1,R Khan,45,45,171,1,1052,84,12.52,6.15,12.2,3,2,1
2,B Kumar,43,43,154.2,2,1088,41,26.53,7.04,22.5,0,1,0
3,S Kaul,3,3,9.4,0,84,4,21,8.68,14.5,0,0,0
4,S Sharma,47,44,132,3,2112,61,34.62,16,13,3,0,1
5,R Ashwin,46,46,171,2,1193,52,22.94,6.97,19.7,2,0,1
6,M Shami,8,8,27.4,0,275,10,27.5,9.93,16.6,0,0,1
7,M Rahman,16,16,60,0,324,20,16.2,5.4,18,1,0,1
8,A Rajpoot,38,33,99,2,1584,35,45.26,16,17,2,0,0
