,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,L Yadav,38,34,102,1,1734,33,52.55,17,19,0,1,0
1,A Patel,2,1,1,0,19,0,-,19,-,0,0,1
2,S Thakur,7,7,27.3,0,242,8,30.25,8.8,20.6,1,0,1
3,K Yadav,19,19,71.3,1,499,37,13.48,6.97,11.5,1,1,1
4,A Nortje,1,1,3,0,27,0,-,9,-,0,0,0
5,K Ahmed,5,-,-,-,-,-,-,-,-,-,-,0
6,H Brar,52,49,196,1,2156,55,39.2,11,21,0,1,0
7,R Chahar,1,1,3,0,27,1,27,9,18,0,0,1
8,K Rabada,21,21,77.2,0,648,28,23.14,8.37,16.5,0,0,0
