,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,K Pandya,18,18,66.2,1,538,14,38.42,8.11,28.4,1,0,1
1,J Holder,17,17,62.1,0,524,13,40.3,8.42,28.6,0,0,1
2,R Bishnoi,50,46,184,2,2208,42,52.57,12,26,3,1,0
3,A Khan,7,-,-,-,-,-,-,-,-,-,-,1
4,W Sundar,18,18,63,1,417,15,27.8,6.61,25.2,0,0,1
5,R Shepherd,61,56,224,3,2912,75,38.83,13,18,1,0,1
6,B Kumar,43,43,154.2,2,1088,41,26.53,7.04,22.5,0,1,1
7,U Malik,41,37,148,4,1184,35,33.83,8,25,1,1,0
8,T Natarajan,51,47,188,3,2068,64,32.31,11,18,2,1,1
