,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,K Pandya,18,18,66.2,1,538,14,38.42,8.11,28.4,1,0,0
1,R Chahar,1,1,3,0,27,1,27,9,18,0,0,1
2,T Boult,27,27,98.5,1,854,39,21.89,8.64,15.2,1,0,0
3,J Bumrah,42,42,153.1,5,1029,51,20.17,6.71,18,0,0,1
4,J Neesham,18,16,37.4,0,323,13,24.84,8.57,17.3,0,0,0
5,K Gowtham,37,34,102,1,1734,34,51,17,18,1,1,1
6,R Bishnoi,38,34,136,2,1088,49,22.2,8,17,1,0,0
7,M Shami,8,8,27.4,0,275,10,27.5,9.93,16.6,0,0,1
