,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,K Pandya,18,18,66.2,1,538,14,38.42,8.11,28.4,1,0,1
1,J Holder,17,17,62.1,0,524,13,40.3,8.42,28.6,0,0,1
2,A Khan,7,-,-,-,-,-,-,-,-,-,-,1
3,M Khan,19,11,31,0,222,9,24.66,7.16,20.6,0,0,0
4,R Bishnoi,43,38,114,3,1026,29,35.38,9,24,3,0,0
5,S Narine,51,49,183.4,1,1105,52,21.25,6.01,21.1,1,0,1
6,A Roy,62,58,174,2,1392,55,25.31,8,19,0,0,0
7,S Mavi,44,40,160,2,2560,54,47.41,16,18,3,0,1
8,T Southee,66,64,233.3,2,1954,75,26.05,8.36,18.6,0,1,0
