,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,M Nabi,75,75,256.4,5,1839,69,26.65,7.16,22.3,3,0,1
1,R Khan,45,45,171,1,1052,84,12.52,6.15,12.2,3,2,1
2,B Kumar,43,43,154.2,2,1088,41,26.53,7.04,22.5,0,1,1
3,B Thampi,44,41,164,1,984,57,17.26,6,17,0,0,0
4,K Ahmed,5,-,-,-,-,-,-,-,-,-,-,1
5,A Patel,2,1,1,0,19,0,-,19,-,0,0,0
6,T Boult,27,27,98.5,1,854,39,21.89,8.64,15.2,1,0,0
