,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,R Ashwin,46,46,171,2,1193,52,22.94,6.97,19.7,2,0,1
1,M Ashwin,56,53,159,4,1431,49,29.2,9,19,3,0,0
2,M Shami,8,8,27.4,0,275,10,27.5,9.93,16.6,0,0,1
3,M Rahman,16,16,60,0,324,20,16.2,5.4,18,1,0,0
4,H Patel,7,5,13,0,104,2,52,8,39,0,0,0
5,K Rabada,21,21,77.2,0,648,28,23.14,8.37,16.5,0,0,1
6,A Khan,7,-,-,-,-,-,-,-,-,-,-,0
