,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,S Narine,51,49,183.4,1,1105,52,21.25,6.01,21.1,1,0,1
1,T Southee,66,64,233.3,2,1954,75,26.05,8.36,18.6,0,1,0
2,S Mavi,51,47,188,3,2068,52,39.77,11,22,0,1,1
3,M Khan,19,11,31,0,222,9,24.66,7.16,20.6,0,0,0
4,N Ellis,59,56,224,0,3584,54,66.37,16,25,3,0,0
5,R Bishnoi,61,58,232,0,2784,55,50.62,12,25,2,1,1
6,M Shami,8,8,27.4,0,275,10,27.5,9.93,16.6,0,0,1
