,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,J Holder,17,17,62.1,0,524,13,40.3,8.42,28.6,0,0,0
1,K Gowtham,57,53,212,3,1908,47,40.6,9,27,2,0,0
2,M Khan,19,11,31,0,222,9,24.66,7.16,20.6,0,0,1
3,A Khan,7,-,-,-,-,-,-,-,-,-,-,0
4,R Bishnoi,43,38,114,4,798,56,14.25,7,12,0,0,1
5,S Narine,51,49,183.4,1,1105,52,21.25,6.01,21.1,1,0,1
6,U Yadav,7,7,25,0,219,9,24.33,8.76,16.6,0,0,1
7,T Southee,66,64,233.3,2,1954,75,26.05,8.36,18.6,0,1,0
