,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,K Pandya,18,18,66.2,1,538,14,38.42,8.11,28.4,1,0,1
1,R Chahar,1,1,3,0,27,1,27,9,18,0,0,1
2,J Yadav,41,37,111,0,999,50,19.98,9,13,1,0,0
3,J Bumrah,42,42,153.1,5,1029,51,20.17,6.71,18,0,0,1
4,A Patel,2,1,1,0,19,0,-,19,-,0,0,1
5,K Rabada,21,21,77.2,0,648,28,23.14,8.37,16.5,0,0,1
