,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,T David,12,9,22.2,0,202,3,67.33,9.04,44.6,0,0,0
1,H Patel,7,5,13,0,104,2,52,8,39,0,0,1
2,N Saini,5,5,17,1,137,6,22.83,8.05,17,0,0,0
3,M Siraj,3,3,12,0,148,3,49.33,12.33,24,0,0,0
4,Y Chahal,36,36,140.3,1,1139,52,21.9,8.1,16.2,2,1,1
5,D Bravo,20,-,-,-,-,-,-,-,-,-,-,1
6,S Thakur,7,7,27.3,0,242,8,30.25,8.8,20.6,1,0,1
7,D Chahar,10,10,35.5,1,251,17,14.76,7,12.6,0,1,0
8,J Hazlewood,45,42,168,1,1008,30,33.6,6,34,2,1,0
