,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,A Patel,2,1,1,0,19,0,-,19,-,0,0,0
1,K Rabada,21,21,77.2,0,648,28,23.14,8.37,16.5,0,0,1
2,R Khan,45,45,171,1,1052,84,12.52,6.15,12.2,3,2,1
3,B Kumar,43,43,154.2,2,1088,41,26.53,7.04,22.5,0,1,1
4,S Sharma,37,33,132,3,2112,23,91.83,16,34,2,0,0
5,K Ahmed,5,-,-,-,-,-,-,-,-,-,-,1
