,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,S Narine,51,49,183.4,1,1105,52,21.25,6.01,21.1,1,0,0
1,P Cummins,25,25,95,3,644,32,20.12,6.77,17.8,0,0,1
2,S Mavi,39,36,108,0,1728,29,59.59,16,22,3,0,1
3,L Yadav,50,46,184,0,1656,56,29.57,9,20,0,0,1
4,A Patel,2,1,1,0,19,0,-,19,-,0,0,1
5,K Rabada,21,21,77.2,0,648,28,23.14,8.37,16.5,0,0,0
6,A Khan,7,-,-,-,-,-,-,-,-,-,-,1
