,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,S Narine,51,49,183.4,1,1105,52,21.25,6.01,21.1,1,0,0
1,U Yadav,7,7,25,0,219,9,24.33,8.76,16.6,0,0,1
2,T Southee,66,64,233.3,2,1954,75,26.05,8.36,18.6,0,1,1
3,W Sundar,18,18,63,1,417,15,27.8,6.61,25.2,0,0,0
4,M Jansen,51,48,192,1,3072,42,73.14,16,27,2,1,1
5,B Kumar,43,43,154.2,2,1088,41,26.53,7.04,22.5,0,1,1
6,U Malik,63,59,236,1,3068,77,39.84,13,18,1,0,1
7,T Natarajan,38,34,102,3,1326,24,55.25,13,26,2,0,0
