,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,K Pandya,18,18,66.2,1,538,14,38.42,8.11,28.4,1,0,1
1,M Khan,19,11,31,0,222,9,24.66,7.16,20.6,0,0,0
2,R Bishnoi,46,42,126,0,1008,56,18,8,14,1,1,0
3,A Khan,7,-,-,-,-,-,-,-,-,-,-,0
4,R Tewatia,41,36,144,1,2016,36,56,14,24,3,0,1
5,R Khan,45,45,171,1,1052,84,12.52,6.15,12.2,3,2,0
6,L Ferguson,8,8,31,0,222,14,15.85,7.16,13.2,0,0,0
7,M Shami,8,8,27.4,0,275,10,27.5,9.93,16.6,0,0,1
8,V Aaron,57,54,162,4,2592,50,51.84,16,19,0,0,1
