,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,K Pandya,18,18,66.2,1,538,14,38.42,8.11,28.4,1,0,0
1,R Chahar,1,1,3,0,27,1,27,9,18,0,0,0
2,T Boult,27,27,98.5,1,854,39,21.89,8.64,15.2,1,0,1
3,J Bumrah,42,42,153.1,5,1029,51,20.17,6.71,18,0,0,1
4,R Tewatia,57,54,216,3,3240,69,46.96,15,19,2,1,0
5,J Archer,1,1,4,0,29,2,14.5,7.25,12,0,0,1
6,S Gopal,59,56,168,2,1848,62,29.81,11,16,0,1,1
7,A Rajpoot,63,58,232,1,3248,74,43.89,14,19,1,0,0
8,K Tyagi,37,33,132,0,1980,35,56.57,15,23,2,0,0
