,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,D Bravo,20,-,-,-,-,-,-,-,-,-,-,0
1,D Chahar,10,10,35.5,1,251,17,14.76,7,12.6,0,1,1
2,A Patel,2,1,1,0,19,0,-,19,-,0,0,1
3,J Suchith,47,43,172,4,1204,44,27.36,7,23,1,0,1
4,T Boult,27,27,98.5,1,854,39,21.89,8.64,15.2,1,0,0
