,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,A Patel,2,1,1,0,19,0,-,19,-,0,0,1
1,K Rabada,21,21,77.2,0,648,28,23.14,8.37,16.5,0,0,1
2,A Nortje,1,1,3,0,27,0,-,9,-,0,0,1
3,A Khan,7,-,-,-,-,-,-,-,-,-,-,0
4,D Chahar,10,10,35.5,1,251,17,14.76,7,12.6,0,1,0
5,J Hazlewood,43,40,120,1,2040,27,75.56,17,27,1,0,0
