,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,J Holder,17,17,62.1,0,524,13,40.3,8.42,28.6,0,0,1
1,R Khan,45,45,171.0,1,1052,84,12.52,6.15,12.2,3,2,1
2,B Kumar,43,43,154.2,2,1088,41,26.53,7.04,22.5,0,1,0
3,S Sharma,54,49,196.0,2,2548,50,50.96,13.0,24.0,3,0,0
4,S Kaul,3,3,9.4,0,84,4,21.0,8.68,14.5,0,0,0
5,D Bravo,38,34,136.0,1,1496,26,57.54,11.0,31.0,2,1,1
6,S Thakur,7,7,27.3,0,242,8,30.25,8.8,20.6,1,0,1
7,D Chahar,10,10,35.5,1,251,17,14.76,7.0,12.6,0,1,0
8,J Hazlewood,51,48,192.0,2,2880,57,50.53,15.0,20.0,2,0,1
