,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,M Khan,19,11,31.0,0,222,9,24.66,7.16,20.6,0,0,0
1,O Smith,2,2,7.0,0,78,2,39.0,11.14,21.0,0,0,0
2,K Rabada,21,21,77.2,0,648,28,23.14,8.37,16.5,0,0,0
3,R Chahar,1,1,3.0,0,27,1,27.0,9.0,18.0,0,0,1
4,V Arora,63,60,240.0,0,3840,52,73.85,16.0,28.0,3,0,1
5,D Bravo,38,34,136.0,1,1496,26,57.54,11.0,31.0,2,1,1
6,D Pretorius,6,6,14.0,0,116,3,38.66,8.28,28.0,0,0,1
7,C Jordan,43,43,151.3,0,1300,54,24.07,8.58,16.8,2,0,1
8,M Choudhary,53,48,192.0,1,1536,50,30.72,8.0,23.0,0,0,0
