,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,P Cummins,25,25,95.0,3,644,32,20.12,6.77,17.8,0,0,0
1,M Nabi,75,75,256.4,5,1839,69,26.65,7.16,22.3,3,0,1
2,R Khan,45,45,171.0,1,1052,84,12.52,6.15,12.2,3,2,1
3,B Kumar,43,43,154.2,2,1088,41,26.53,7.04,22.5,0,1,0
4,S Sharma,54,49,196.0,2,2548,50,50.96,13.0,24.0,3,0,0
5,T Natarajan,53,49,147.0,0,1323,39,33.92,9.0,23.0,3,1,1
