,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,N Coulter-Nile,28,27,97.0,1,802,34,23.58,8.26,17.1,1,0,0
1,R Ashwin,46,46,171.0,2,1193,52,22.94,6.97,19.7,2,0,0
2,Y Chahal,36,36,140.3,1,1139,52,21.9,8.1,16.2,2,1,1
3,T Boult,27,27,98.5,1,854,39,21.89,8.64,15.2,1,0,1
4,R Shepherd,54,50,150.0,1,900,44,20.45,6.0,20.0,1,1,1
5,W Sundar,18,18,63.0,1,417,15,27.8,6.61,25.2,0,0,0
6,B Kumar,43,43,154.2,2,1088,41,26.53,7.04,22.5,0,1,0
7,U Malik,63,60,240.0,0,2400,78,30.77,10.0,18.0,0,1,1
8,T Natarajan,53,49,147.0,0,1323,39,33.92,9.0,23.0,3,1,1
