,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,A Patel,11,11,39.0,0,265,9,29.44,6.79,26.0,0,0,0
1,R Ashwin,46,46,171.0,2,1193,52,22.94,6.97,19.7,2,0,1
2,K Rabada,21,21,77.2,0,648,28,23.14,8.37,16.5,0,0,1
3,D Sams,63,58,232.0,4,3944,71,55.55,17.0,20.0,3,0,0
4,T Deshpande,42,37,148.0,3,1924,26,74.0,13.0,34.0,1,1,0
5,J Neesham,18,16,37.4,0,323,13,24.84,8.57,17.3,0,0,1
6,M Ashwin,62,58,232.0,2,1624,61,26.62,7.0,23.0,3,0,1
7,R Bishnoi,47,44,132.0,1,1056,40,26.4,8.0,20.0,0,1,0
8,M Shami,8,8,27.4,0,275,10,27.5,9.93,16.6,0,0,1
