,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,4,5,IsInD11
0,D Sams,51.0,46.0,184.0,2.0,2024.0,42.0,48.19,11.0,26.0,3.0,1.0,1
1,M Ashwin,63.0,60.0,180.0,0.0,1080.0,55.0,19.64,6.0,20.0,2.0,1.0,1
2,T Mills,5.0,5.0,19.0,1.0,129.0,3.0,43.0,6.78,38.0,0.0,0.0,1
3,J Bumrah,42.0,42.0,153.1,5.0,1029.0,51.0,20.17,6.71,18.0,0.0,0.0,0
4,B Thampi,37.0,33.0,99.0,2.0,1584.0,27.0,58.67,16.0,22.0,0.0,1.0,0
5,P Cummins,25.0,25.0,95.0,3.0,644.0,32.0,20.12,6.77,17.8,0.0,0.0,1
6,S Narine,51.0,49.0,183.4,1.0,1105.0,52.0,21.25,6.01,21.1,1.0,0.0,0
7,U Yadav,7.0,7.0,25.0,0.0,219.0,9.0,24.33,8.76,16.6,0.0,0.0,0
